last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,address,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id
Walker,Benjamin,,,,,,M,rep,NY,9,,Federalist,,W000046,,,,,,411226
Williams,Robert,,,,,,M,rep,NC,3,,Republican,,W000534,,,,,,412118
Woods,Henry,,,,,,M,rep,PA,10,,Federalist,,W000722,,,,,,411874
Bowie,Walter,,,,,,M,rep,MD,2,,Republican,,B000697,,,,,,401659
Gillespie,James,,,,,,M,rep,NC,5,,Republican,,G000196,,,,,,412152
Griffin,Thomas,,,,,,M,rep,VA,12,,Federalist,,G000467,,,,,,404812
Hampton,Wade,,,,,,M,rep,SC,4,,Republican,,H000140,,,,,,405022
Lewis,Thomas,,,,,,M,rep,VA,5,,Federalist,,L000294,,,,,,412064
McCord,Andrew,,,,,,M,rep,NY,5,,Republican,,M000359,,,,,,412166
Palmer,Beriah,,,,,,M,rep,NY,11,,Republican,,P000036,,,,,,408446
Paterson,John,,,,,,M,rep,NY,16,,Republican,,P000101,,,,,,408509
Smith,John,,,,,,M,sen,OH,,1,Republican,,S000567,,,,,,410048
Stewart,John,,,,,,M,rep,PA,6,,Republican,,S000912,,,,,,412107
Trigg,John,Johns,,,,,M,rep,VA,13,,Republican,,T000370,,,,,,410939
White,Samuel,,,,,,M,sen,DE,,1,Federalist,,W000392,,,,,,411552
Moore,Andrew,,,,,,M,sen,VA,,1,Republican,,M000891,,,,,,407863
Casey,Levi,,,,,,M,rep,SC,6,,Republican,,C000226,,,,,,412140
Clark,Christopher,Henderson,,,,,M,rep,VA,13,,Republican,,C000424,,,,,,402563
Conrad,Frederick,,,,,,M,rep,PA,2,,Republican,,C000704,,,,,,402829
Fowler,John,,,,,,M,rep,KY,5,,Republican,,F000322,,,,,,404271
Hanna,John,Andre,,,,,M,rep,PA,-1,,Republican,,H000161,,,,,,405043
Livingston,Henry,Walter,,,,,M,rep,NY,8,,Federalist,,L000367,,,,,,406859
Magruder,Patrick,,,,,,M,rep,MD,3,,Republican,,M000057,,,,,,407085
McFarlan,Duncan,,,,,,M,rep,NC,7,,Republican,,M000437,,,,,,412074
Sandford,Thomas,,,,,,M,rep,KY,4,,Republican,,S000041,,,,,,409557
Walton,Matthew,,,,,,M,rep,KY,3,,Republican,,W000116,,,,,,412115
Wynns,Thomas,,,,,,M,rep,NC,1,,Republican,,W000786,,,,,,411933
Milledge,John,,,,,,M,sen,GA,,3,Republican,,M000712,,,,,,407695
Alexander,Evan,Shelby,,,,,M,rep,NC,10,,Republican,,A000092,,,,,,412132
Broom,James,Madison,,,,,M,rep,DE,0,,Federalist,,B000888,,,,,,401845
Claiborne,John,,,,,,M,rep,VA,17,,Republican,,C000403,,,,,,402542
Clark,Daniel,,,,,,M,rep,OL,-1,,,,C000426,,,,,,412141
Hoge,William,,,,,,M,rep,PA,10,,Republican,,H000699,,,,,,405552
McCreery,William,,,,,,M,rep,MD,5,,Republican,,M000387,,,,,,407388
Morrow,John,,,,,,M,rep,VA,2,,Republican,,M001005,,,,,,412080
Richards,Jacob,,,,,,M,rep,PA,1,,Republican,,R000212,,,,,,409188
Sloan,James,,,,,,M,rep,NJ,-1,,Republican,,S000493,,,,,,412098
Trigg,Abram,,,,,,M,rep,VA,6,,Republican,,T000368,,,,,,410937
Van Alen,James,Isaac,,,,,M,rep,NY,8,,Republican,,V000011,,,,,,411069
Wilson,Alexander,,,,,,M,rep,VA,5,,Republican,,W000568,,,,,,412119
Alston,Lemuel,James,,,,,M,rep,SC,8,,Republican,,A000165,,,,,,400820
Brent,Richard,,,,,,M,sen,VA,,1,Republican,,B000802,,,,,,401759
Brown,John,,,,,,M,rep,MD,7,,Republican,,B000928,,,,,,412020
Campbell,Alexander,,,,,,M,sen,OH,,3,Republican,,C000076,,,,,,402232
Denning,William,,,,,,M,rep,NY,-1,,,,D000240,,,,,,403378
Hiester,Daniel,,,,,,M,rep,PA,3,,Republican,,H000571,,,,,,405433
Holland,James,,,,,,M,rep,NC,11,,Republican,,H000718,,,,,,405570
Howard,Benjamin,,,,,,M,rep,KY,5,,Republican,,H000834,,,,,,405681
Love,John,,,,,,M,rep,VA,9,,Republican,,L000456,,,,,,412065
Marion,Robert,,,,,,M,rep,SC,1,,Republican,,M000130,,,,,,407154
McKinley,William,,,,,,M,rep,VA,1,,Republican,,M000520,,,,,,412075
Miller,Pleasant,Moorman,,,,,M,rep,TN,2,,Republican,,M000750,,,,,,412078
Nelson,Roger,,,,,,M,rep,MD,4,,Republican,,N000041,,,,,,408131
Nicholson,John,,,,,,M,rep,NY,10,,Republican,,N000098,,,,,,408183
Porter,John,,,,,,M,rep,PA,1,,Republican,,P000443,,,,,,412089
Smelt,Dennis,,,,,,M,rep,GA,-1,,Republican,,S000507,,,,,,412178
Smith,Samuel,,,,,,M,rep,PA,11,,Republican,,S000610,,,,,,412102
Swoope,Jacob,,,,,,M,rep,VA,4,,Federalist,,S001125,,,,,,412109
Van Horne,Archibald,,,,,,M,rep,MD,2,,Republican,,V000043,,,,,,412113
Whiteside,Jenkin,,,,,,M,sen,TN,,2,Republican,,W000411,,,,,,411571
Baker,John,,,,,,M,rep,VA,2,,Federalist,,B000067,,,,,,412012
Blackledge,William,,,,,,M,rep,NC,4,,Republican,,B000511,,,,,,412017
Cochran,James,,,,,,M,rep,NC,9,,Republican,,C000564,,,,,,412144
Livingston,Robert,Le Roy,,,,,M,rep,NY,6,,Federalist,,L000370,,,,,,406862
Montgomery,John,,,,,,M,rep,MD,-1,,Republican,,M000867,,,,,,407840
Pond,Benjamin,,,,,,M,rep,NY,8,,Republican,,P000425,,,,,,408816
Shaw,Samuel,,,,,,M,rep,VT,1,,Republican,,S000310,,,,,,409808
Smilie,John,,,,,,M,rep,PA,9,,Republican,,S000508,,,,,,409994
Smith,George,,,,,,M,rep,PA,5,,Republican,,S000537,,,,,,412100
Widgery,William,,,,,,M,rep,MA,15,,Republican,,W000444,,,,,,412184
Winn,Richard,,,,,,M,rep,SC,5,,Republican,,W000637,,,,,,411791
Destréhan,Jean,Noel,,,,,M,sen,LA,,2,Unknown,,D000273,,,,,,403408
Magruder,Allan,Bowie,,,,,M,sen,LA,,3,Republican,,M000056,,,,,,407084
Bines,Thomas,,,,,,M,rep,NJ,3,,Republican,,B000467,,,,,,412015
Bowen,John,Henry,,,,,M,rep,TN,4,,Republican,,B000684,,,,,,401646
Bulloch,William,Bellinger,,,,,M,sen,GA,,2,Republican,,B001051,,,,,,401999
Conard,John,,,,,,M,rep,PA,1,,Republican,,C000667,,,,,,402794
Davis,Samuel,,,,,,M,rep,MA,16,,Federalist,,D000134,,,,,,403269
Dawson,John,,,,,,M,rep,VA,11,,Republican,,D000151,,,,,,403284
Denoyelles,Peter,,,,,,M,rep,NY,3,,Republican,,D000252,,,,,,403390
Duval,William,Pope,,,,,M,rep,KY,10,,Republican,,D000577,,,,,,403680
Farrow,Samuel,,,,,,M,rep,SC,8,,Republican,,F000036,,,,,,403997
Franklin,Meshack,,,,,,M,rep,NC,13,,Republican,,F000346,,,,,,404294
Fromentin,Eligius,,,,,,M,sen,LA,,3,Republican,,F000389,,,,,,412126
Harris,Thomas,K.,,,,,M,rep,TN,3,,Republican,,H000254,,,,,,412048
Hawkins,Joseph,H.,,,,,M,rep,KY,2,,Republican,,H000372,,,,,,412050
Hufty,Jacob,,,,,,M,rep,NJ,3,,Federalist,,H000914,,,,,,412053
Humphreys,Parry,Wayne,,,,,M,rep,TN,6,,Republican,,H000962,,,,,,405806
Pearson,Joseph,,,,,,M,rep,NC,10,,Federalist,,P000168,,,,,,408573
White,Francis,,,,,,M,rep,VA,2,,Federalist,,W000367,,,,,,412116
Kerr,Joseph,,,,,,M,sen,OH,,1,Republican,,K000141,,,,,,406307
Walker,George,,,,,,M,sen,KY,,2,Republican,,W000053,,,,,,411232
Baer,George,,Jr.,,,,M,rep,MD,4,,Federalist,,B000026,,,,,,401031
Baker,Ezra,,,,,,M,rep,NJ,-1,,Republican,,B000060,,,,,,412133
Bard,David,,,,,,M,rep,PA,-1,,Republican,,B000137,,,,,,401138
Birdsall,James,,,,,,M,rep,NY,15,,Republican,,B000482,,,,,,401463
Clarke,Archibald,Smith,,,,,M,rep,NY,21,,Republican,,C000456,,,,,,402594
Clendenin,David,,,,,,M,rep,OH,6,,Republican,,C000510,,,,,,412142
Conner,Samuel,Shepard,,,,,M,rep,MA,19,,Republican,,C000692,,,,,,412145
Cooper,Thomas,,,,,,M,rep,DE,0,,Federalist,,C000762,,,,,,402882
Crawford,William,,,,,,M,rep,PA,5,,Republican,,C000894,,,,,,403006
Dickens,Samuel,,,,,,M,rep,NC,8,,Republican,,D000306,,,,,,412033
Findley,William,,,,,,M,rep,PA,11,,Republican,,F000124,,,,,,412125
Gholson,Thomas,,Jr.,,,,M,rep,VA,18,,Republican,,G000150,,,,,,412043
Huger,Benjamin,,,,,,M,rep,SC,3,,Federalist,,H000915,,,,,,405760
Lewis,Joseph,,Jr.,,,,M,rep,VA,8,,Federalist,,L000290,,,,,,406787
Love,William,Carter,,,,,M,rep,NC,10,,Republican,,L000460,,,,,,406949
Moore,Thomas,,,,,,M,rep,SC,8,,Republican,,M000919,,,,,,407891
Ormsby,Stephen,,,,,,M,rep,KY,8,,Republican,,O000100,,,,,,408357
Sharp,Solomon,P.,,,,,M,rep,KY,6,,Republican,,S000295,,,,,,409794
Sheffey,Daniel,,,,,,M,rep,VA,6,,Federalist,,S000317,,,,,,409815
Smith,Thomas,,,,,,M,rep,PA,1,,Federalist,,S000617,,,,,,412103
Stephenson,Benjamin,,,,,,M,rep,IL,-1,,,,S000862,,,,,,412106
Tate,Magnus,,,,,,M,rep,VA,2,,Federalist,,T000047,,,,,,410635
Taylor,John,,,,,,M,rep,SC,7,,Republican,,T000084,,,,,,412110
Ward,Thomas,,,,,,M,rep,NJ,-1,,Republican,,W000141,,,,,,412183
Wilson,James,Jefferson,,,,,M,sen,NJ,,1,Republican,,W000595,,,,,,411750
Wilson,Thomas,,,,,,M,rep,PA,15,,Republican,,W000616,,,,,,411770
Woods,John,,,,,,M,rep,PA,14,,Federalist,,W000725,,,,,,411876
Woodward,William,,,,,,M,rep,SC,5,,Republican,,W000733,,,,,,412121
Harper,Robert,Goodloe,,,,,M,sen,MD,,1,Federalist,,H000225,,,,,,405103
Anderson,William,,,,,,M,rep,PA,1,,Republican,,A000235,,,,,,400863
Bellinger,Joseph,,,,,,M,rep,SC,4,,Republican,,B000350,,,,,,401342
Blount,William,Grainger,,,,,M,rep,TN,2,,Republican,,B000571,,,,,,401544
Claiborne,William,Charles Cole,,,,,M,sen,LA,,2,Democratic Republican,,C000408,,,,,,402547
Forney,Daniel,Munroe,,,,,M,rep,NC,11,,Republican,,F000278,,,,,,404228
Goodwyn,Peterson,,,,,,M,rep,VA,19,,Republican,,G000306,,,,,,404665
Mason,James,Brown,,,,,M,rep,RI,-1,,Federalist,,M000215,,,,,,407233
McMillan,Alexander,,,,,,M,rep,NC,-1,,,,M000564,,,,,,412076
Mumford,George,,,,,,M,rep,NC,10,,Republican,,M001075,,,,,,412081
Nesbitt,Wilson,,,,,,M,rep,SC,8,,Republican,,N000049,,,,,,412083
Stuart,Philip,,,,,,M,rep,MD,1,,Federalist,,S001036,,,,,,410492
Townsend,George,,,,,,M,rep,NY,1,,Republican,,T000333,,,,,,410904
Whiteside,John,,,,,,M,rep,PA,3,,Republican,,W000412,,,,,,411572
Wilkin,James,Whitney,,,,,M,rep,NY,6,,Republican,,W000472,,,,,,411629
Wilson,William,,,,,,M,rep,PA,10,,Republican,,W000618,,,,,,412120
Allen,Nathaniel,,,,,,M,rep,NY,21,,Republican,,A000140,,,,,,400796
Baker,Caleb,,,,,,M,rep,NY,20,,Republican,,B000056,,,,,,401061
Boden,Andrew,,,,,,M,rep,PA,5,,Republican,,B000583,,,,,,412018
Brush,Henry,,,,,,M,rep,OH,3,,Republican,,B000983,,,,,,401935
Case,Walter,,,,,,M,rep,NY,6,,Republican,,C000222,,,,,,402368
Ford,William,Donnison,,,,,M,rep,NY,18,,Republican,,F000269,,,,,,404221
Gray,John,Cowper,,,,,M,rep,VA,20,,Republican,,G000398,,,,,,404748
Hazard,Nathaniel,,,,,,M,rep,RI,-1,,Republican,,H000415,,,,,,405281
Johnson,James,,,,,,M,rep,VA,20,,Republican,,J000142,,,,,,412058
Kinsey,Charles,,,,,,M,rep,NJ,-1,,Republican,,K000227,,,,,,406386
McCreary,John,,,,,,M,rep,SC,8,,Republican,,M000383,,,,,,412167
Murray,John,,,,,,M,rep,PA,10,,Republican,,M001109,,,,,,408073
Parker,James,,,,,,M,rep,MA,18,,Republican,,P000060,,,,,,408470
Philson,Robert,,,,,,M,rep,PA,8,,Republican,,P000316,,,,,,408715
Pindall,James,,,,,,M,rep,VA,1,,Federalist,,P000358,,,,,,412173
Quarles,Tunstall,,,,,,M,rep,KY,9,,Republican,,Q000005,,,,,,412176
Shaw,Henry,,,,,,M,rep,MA,7,,Republican,,S000307,,,,,,409805
Slocumb,Jesse,,,,,,M,rep,NC,4,,Federalist,,S000497,,,,,,409984
Smith,Ballard,,,,,,M,rep,VA,7,,Republican,,S000516,,,,,,412099
Street,Randall,S.,,,,,M,rep,NY,4,,Federalist,,S001002,,,,,,410460
Strong,William,,,,,,M,rep,VT,0,,Republican,,S001022,,,,,,410478
Strother,George,French,,,,,M,rep,VA,10,,Republican,,S001023,,,,,,410480
Taylor,Waller,,,,,,M,sen,IN,,3,Republican,,T000102,,,,,,410685
Terrell,William,,,,,,M,rep,GA,-1,,Republican,,T000132,,,,,,410714
Walker,David,,,,,,M,rep,KY,6,,Republican,,W000048,,,,,,412114
Wallace,James,M.,,,,,M,rep,PA,3,,Republican,,W000078,,,,,,411257
Talbot,Isham,,,,,,M,sen,KY,,3,Republican,,T000017,,,,,,410607
Blackledge,William,Salter,,,,,M,rep,NC,4,,Republican,,B000512,,,,,,401490
Breckinridge,James,Douglas,,,,,M,rep,KY,8,,Republican,,B000786,,,,,,412019
Bullock,Wingfield,,,,,,M,rep,KY,-1,,Republican,,B001054,,,,,,412021
Duncan,James,,,,,,M,rep,PA,-1,,,,D000531,,,,,,403639
Forrest,Thomas,,,,,,M,rep,PA,1,,Federalist,,F000281,,,,,,404231
Jones,Francis,,,,,,M,rep,TN,3,,Republican,,J000218,,,,,,412059
Montgomery,Thomas,,,,,,M,rep,KY,9,,Republican,,M000872,,,,,,407844
Moore,Thomas,Love,,,,,M,rep,VA,10,,Republican,,M000920,,,,,,412079
Murray,Thomas,,Jr.,,,,M,rep,PA,10,,Republican,,M001115,,,,,,408078
New,Anthony,,,,,,M,rep,KY,5,,Republican,,N000058,,,,,,408146
Patterson,Walter,,,,,,M,rep,NY,5,,Federalist,,P000131,,,,,,412085
Phillips,John,,,,,,M,rep,PA,3,,Federalist,,P000310,,,,,,412086
Reed,Philip,,,,,,M,rep,MD,6,,Republican,,R000125,,,,,,409104
Rhea,John,,,,,,M,rep,TN,1,,Republican,,R000181,,,,,,409157
Spencer,Elijah,,,,,,M,rep,NY,21,,Republican,,S000722,,,,,,410191
Worman,Ludwig,,,,,,M,rep,PA,7,,Federalist,,W000745,,,,,,411894
Lloyd,James,,,,,,M,sen,MA,,2,Adams,,L000378,,,,,,406870
Burton,Hutchins,Gordon,,,,,M,rep,NC,2,,,,B001152,,,,,,402094
Call,Jacob,,,,,,M,rep,IN,1,,Jackson Republican,,C000049,,,,,,412023
Eaton,Lewis,,,,,,M,rep,NY,12,,Crawford Republican,,E000025,,,,,,412036
Edwards,Henry,Waggaman,,,,,M,sen,CT,,1,Jackson,,E000070,,,,,,403763
Hayward,William,,Jr.,,,,M,rep,MD,7,,,,H000410,,,,,,405277
Herkimer,John,,,,,,M,rep,NY,15,,Republican,,H000529,,,,,,405391
Matson,Aaron,,,,,,M,rep,NH,-1,,,,M000247,,,,,,407265
Neale,Raphael,,,,,,M,rep,MD,1,,,,N000018,,,,,,412082
Outlaw,George,,,,,,M,rep,NC,2,,,,O000139,,,,,,412084
Prince,William,,,,,,M,rep,IN,1,,Republican,,P000540,,,,,,408924
Reynolds,James,B.,,,,,M,rep,TN,8,,Republican,,R000173,,,,,,409149
Rogers,Thomas,Jones,,,,,M,rep,PA,8,,Republican,,R000403,,,,,,409370
Sandford,James,T.,,,,,M,rep,TN,6,,,,S000040,,,,,,412094
Spaight,Richard,Dobbs,Jr.,,,,M,rep,NC,4,,,,S000694,,,,,,410165
Thomas,Jesse,Burgess,,,,,M,sen,IL,,2,Adams,,T000171,,,,,,410752
Tod,John,,,,,,M,rep,PA,13,,Republican,,T000290,,,,,,410863
Vance,Robert,Brank,,,,,M,rep,NC,12,,,,V000018,,,,,,411114
Ware,Nicholas,,,,,,M,sen,GA,,2,,,W000148,,,,,,411322
Wayne,Isaac,,,,,,M,rep,PA,4,,,,W000217,,,,,,411385
White,David,,,,,,M,rep,KY,6,,,,W000363,,,,,,411525
Williams,Thomas,Hill,,,,,M,sen,MS,,2,Jackson,,W000540,,,,,,411696
Woods,William,,,,,,M,rep,NY,28,,,,W000727,,,,,,411879
Cobb,Thomas,Willis,,,,,M,sen,GA,,2,Jackson,,C000553,,,,,,402686
Cocke,John,,,,,,M,rep,TN,2,,Jackson,,C000571,,,,,,402700
Cook,Daniel,Pope,,,,,M,rep,IL,1,,Adams,,C000716,,,,,,402839
Farrelly,Patrick,,,,,,M,rep,PA,18,,Jackson,,F000032,,,,,,403993
Hayden,Moses,,,,,,M,rep,NY,27,,Adams,,H000387,,,,,,405255
Hines,Richard,,,,,,M,rep,NC,3,,Jackson,,H000634,,,,,,412052
Jennings,David,,,,,,M,rep,OH,10,,Adams,,J000095,,,,,,405997
McManus,William,,,,,,M,rep,NY,9,,Adams,,M000562,,,,,,407554
McNeill,Archibald,,,,,,M,rep,NC,7,,Jackson,,M000586,,,,,,412168
Meriwether,James,,,,,,M,rep,GA,-1,,Jackson,,M000651,,,,,,407637
Mitchell,James,S.,,,,,M,rep,PA,10,,Jackson,,M000816,,,,,,407791
Rankin,Christopher,,,,,,M,rep,MS,1,,Jackson,,R000054,,,,,,409034
Smith,William,,,,,,M,rep,VA,21,,Jackson,,S000626,,,,,,412104
Trimble,David,,,,,,M,rep,KY,1,,Adams,,T000372,,,,,,410941
Wilson,Henry,,,,,,M,rep,PA,7,,Jackson,,W000584,,,,,,411740
Smith,William,,,,,,M,sen,SC,,3,Jackson,,S000628,,,,,,410101
Anderson,Samuel,,,,,,M,rep,PA,4,,Adams,,A000231,,,,,,400858
Beecher,Philemon,,,,,,M,rep,OH,9,,Adams,,B000306,,,,,,401299
Chase,Samuel,,,,,,M,rep,NY,13,,Adams,,C000333,,,,,,412028
Culpepper,John,,,,,,M,rep,NC,7,,Adams,,C000976,,,,,,403087
Haile,William,,,,,,M,rep,MS,1,,Jackson,,H000022,,,,,,404907
Hallock,John,,Jr.,,,,M,rep,NY,6,,Jackson,,H000082,,,,,,404965
Holcombe,George,,,,,,M,rep,NJ,-1,,Jackson,,H000711,,,,,,405564
McKee,John,,,,,,M,rep,AL,2,,Jackson,,M000495,,,,,,407490
Mitchell,James,Coffield,,,,,M,rep,TN,3,,Jackson,,M000815,,,,,,407790
Moore,Thomas,Patrick,,,,,M,rep,KY,7,,Jackson,,M000921,,,,,,407892
Sawyer,Lemuel,,,,,,M,rep,NC,1,,Jackson,,S000089,,,,,,409601
Sloane,John,,,,,,M,rep,OH,12,,Adams,,S000494,,,,,,409981
Stevenson,James,S.,,,,,M,rep,PA,16,,Jackson,,S000892,,,,,,410353
Stower,John,G.,,,,,M,rep,NY,22,,Jackson,,S000986,,,,,,412108
Tattnall,Edward,Fenwick,,,,,M,rep,GA,1,,Jackson,,T000051,,,,,,410639
Weems,John,Crompton,,,,,M,rep,MD,2,,Jackson,,W000250,,,,,,411418
Whipple,Thomas,,Jr.,,,,M,rep,NH,-1,,Adams,,W000345,,,,,,411507
Woodcock,David,,,,,,M,rep,NY,25,,Adams,,W000712,,,,,,411864
Prince,Oliver,Hillhouse,,,,,M,sen,GA,,2,Jackson,,P000539,,,,,,408923
Alston,Willis,,,,,,M,rep,NC,2,,Jackson,,A000167,,,,,,400822
Bailey,John,,,,,,M,rep,MA,10,,,,B000041,,,,,,401046
Beekman,Thomas,,,,,,M,rep,NY,22,,Anti-Jacksonian,,B000308,,,,,,412013
Butman,Samuel,,,,,,M,rep,ME,7,,,,B001198,,,,,,402140
Craig,Hector,,,,,,M,rep,NY,6,,Jackson,,C000856,,,,,,402972
Dorsey,Clement,,,,,,M,rep,MD,1,,,,D000437,,,,,,403547
Earll,Jonas,,Jr.,,,,M,rep,NY,23,,Jackson,,E000011,,,,,,403707
Goodenow,John,Milton,,,,,M,rep,OH,11,,Jackson,,G000283,,,,,,404644
Holmes,Gabriel,,,,,,M,rep,NC,-1,,,,H000737,,,,,,405588
Jennings,Jonathan,,,,,,M,rep,IN,2,,,,J000097,,,,,,405999
Miller,Daniel,H.,,,,,M,rep,PA,3,,Jackson,,M000722,,,,,,412077
Monell,Robert,,,,,,M,rep,NY,21,,Jackson,,M000853,,,,,,407826
Overton,Walter,Hampden,,,,,M,rep,LA,3,,Jackson,,O000147,,,,,,408398
Pettis,Spencer,Darwin,,,,,M,rep,MO,1,,Jackson,,P000275,,,,,,408675
Smyth,Alexander,,,,,,M,rep,VA,22,,Jackson,,S000646,,,,,,410120
Strong,James,,,,,,M,rep,NY,8,,,,S001010,,,,,,410467
Swan,Samuel,,,,,,M,rep,NJ,-1,,,,S001088,,,,,,410541
Trezvant,James,,,,,,M,rep,VA,2,,Jackson,,T000365,,,,,,412112
Tucker,Starling,,,,,,M,rep,SC,9,,Jackson,,T000402,,,,,,410971
Adams,Robert,Huntington,,,,,M,sen,MS,,2,Jackson,,A000043,,,,,,400704
Poindexter,George,,,,,,M,sen,MS,,2,Jackson,,P000402,,,,,,408795
Babcock,William,,,,,,M,rep,NY,26,,Anti Masonic,,B000006,,,,,,401012
Bergen,John,Teunis,,,,,M,rep,NY,2,,Jackson,,B000405,,,,,,401393
Buckner,Alexander,,,,,,M,sen,MO,,3,Jackson,,B001030,,,,,,401980
Horn,Henry,,,,,,M,rep,PA,2,,Jackson,,H000787,,,,,,405637
Isacks,Jacob,C.,,,,,M,rep,TN,4,,Jackson,,I000045,,,,,,412056
King,John,,,,,,M,rep,NY,8,,Jackson,,K000204,,,,,,406365
Lent,James,,,,,,M,rep,NY,1,,Jackson,,L000242,,,,,,406745
McCoy,Robert,,,,,,M,rep,PA,11,,Jackson,,M000375,,,,,,412072
McCoy,William,,,,,,M,rep,VA,19,,Jackson,,M000377,,,,,,412073
Mitchell,Thomas,Rothmaler,,,,,M,rep,SC,3,,Jackson,,M000829,,,,,,407804
Moore,Gabriel,,,,,,M,sen,AL,,3,Jackson,,M000898,,,,,,407870
Newnan,Daniel,,,,,,M,rep,GA,-1,,Jackson,,N000071,,,,,,412170
Pendleton,Edmund,Henry,,,,,M,rep,NY,5,,Anti Jacksonian,,P000201,,,,,,408604
Potter,Robert,,,,,,M,rep,NC,-1,,Jacksonian,,P000467,,,,,,412174
Smith,Samuel,A.,,,,,M,rep,PA,8,,Jackson,,S000611,,,,,,410087
Soule,Nathan,,,,,,M,rep,NY,16,,Jackson,,S000681,,,,,,412105
Stephens,Philander,,,,,,M,rep,PA,9,,Jackson,,S000859,,,,,,410322
Waggaman,George,Augustus,,,,,M,sen,LA,,2,Anti-Jacksonian,,W000017,,,,,,411196
Black,John,,,,,,M,sen,MS,,1,Whig,,B000503,,,,,,412016
Blair,James,,,,,,M,rep,SC,8,,Jackson,,B000526,,,,,,412135
Bodle,Charles,,,,,,M,rep,NY,7,,Jackson,,B000585,,,,,,401555
Bouldin,Thomas,Tyler,,,,,M,rep,VA,5,,Jackson,,B000663,,,,,,401625
Bull,John,,,,,,M,rep,MO,-1,,,,B001046,,,,,,401996
Burd,George,,,,,,M,rep,PA,18,,,,B001073,,,,,,402019
Cage,Harry,,,,,,M,rep,MS,-1,,Jackson,,C000018,,,,,,412022
Coulter,Richard,,,,,,M,rep,PA,19,,Jackson,,C000808,,,,,,402927
Davenport,Thomas,,,,,,M,rep,VA,6,,Anti-Jacksonian,,D000079,,,,,,412030
Deming,Benjamin,F.,,,,,M,rep,VT,5,,Anti Masonic,,D000226,,,,,,403365
Fulton,John,Hall,,,,,M,rep,VA,18,,Jackson,,F000423,,,,,,412041
Gholson,James,Herbert,,,,,M,rep,VA,4,,Anti Jacksonian,,G000148,,,,,,404517
Hall,Thomas,H.,,,,,M,rep,NC,3,,Jackson,,H000072,,,,,,404956
Inge,William,Marshall,,,,,M,rep,TN,10,,Jackson,,I000014,,,,,,405876
Johnson,Noadiah,,,,,,M,rep,NY,20,,Jackson,,J000164,,,,,,406061
McVean,Charles,,,,,,M,rep,NY,15,,Jackson,,M000607,,,,,,407596
Mitchell,Henry,,,,,,M,rep,NY,21,,Jackson,,M000813,,,,,,407788
Mitchell,Robert,,,,,,M,rep,OH,12,,Jackson,,M000827,,,,,,407802
Morgan,John,Jordan,,,,,M,rep,NY,3,,Jackson,,M000953,,,,,,407921
Murphy,John,,,,,,M,rep,AL,5,,Jackson,,M001097,,,,,,408061
Plummer,Franklin,E.,,,,,M,rep,MS,-1,,Jackson,,P000397,,,,,,412088
Selden,Dudley,,,,,,M,rep,NY,3,,Jackson,,S000233,,,,,,412095
Singleton,Thomas,Day,,,,,M,rep,SC,-1,,Nullifier,,S000446,,,,,,412096
Slade,Charles,,,,,,M,rep,IL,1,,Jackson,,S000474,,,,,,412097
Taylor,William,Penn,,,,,M,rep,VA,9,,Anti-Jacksonian,,T000105,,,,,,412111
Ashley,William,Henry,,,,,M,rep,MO,-1,,Jacksonian,,A000315,,,,,,400960
Campbell,Robert,Blair,,,,,M,rep,SC,3,,Nullifier,,C000098,,,,,,412025
Dickson,David,,,,,,M,rep,MS,-1,,Anti-Jacksonian,,D000328,,,,,,412034
Forester,John,B.,,,,,M,rep,TN,5,,Anti-Jacksonian,,F000273,,,,,,412037
Harrison,Samuel,Smith,,,,,M,rep,PA,23,,Jackson,,H000276,,,,,,405151
Howell,Elias,,,,,,M,rep,OH,12,,Whig,,H000861,,,,,,405708
Kinnard,George,L.,,,,,M,rep,IN,6,,Jackson,,K000224,,,,,,406383
Lee,Joshua,,,,,,M,rep,NY,27,,Jackson,,L000197,,,,,,406700
McComas,William,,,,,,M,rep,VA,19,,Whig,,M000352,,,,,,407360
McLene,Jeremiah,,,,,,M,rep,OH,8,,Jackson,,M000556,,,,,,407548
Miller,Jesse,,,,,,M,rep,PA,13,,Jackson,,M000734,,,,,,407713
Patterson,William,,,,,,M,rep,OH,14,,Jackson,,P000132,,,,,,408538
Sloane,Jonathan,,,,,,M,rep,OH,15,,Anti Masonic,,S000495,,,,,,409982
Wayne,James,Moore,,,,,M,rep,GA,-1,,Jacksonian,,W000218,,,,,,411386
Nicholas,Robert,Carter,,,,,M,sen,LA,,2,Democrat,,N000085,,,,,,408170
Bouldin,James,Wood,,,,,M,rep,VA,5,,Democrat,,B000662,,,,,,401624
Calhoon,John,,,,,,M,rep,KY,6,,Whig,,C000043,,,,,,402204
Hamer,Thomas,Lyon,,,,,M,rep,OH,5,,Democrat,,H000097,,,,,,404979
Hubley,Edward,Burd,,,,,M,rep,PA,8,,Democrat,,H000899,,,,,,405745
Hunter,William,H.,,,,,M,rep,OH,14,,Democrat,,H000993,,,,,,412055
Jackson,Jabez,Young,,,,,M,rep,GA,-1,,Democrat,,J000015,,,,,,405922
Kilgore,Daniel,,,,,,M,rep,OH,19,,Democrat,,K000174,,,,,,406337
